,0,1,2,3,4,5
178,0.0,2.0,0.0,31.0,0.0,17.0
179,0.0,0.0,0.0,4.0,0.0,17.0
180,0.0,0.0,0.0,31.0,0.0,14.0
181,0.0,0.0,0.0,31.0,0.0,10.0
182,0.0,14.0,0.0,31.0,0.0,17.0
183,0.0,0.0,0.0,31.0,0.0,2.0
184,0.0,0.0,0.0,31.0,0.0,27.0
185,0.0,24.0,0.0,22.0,0.0,0.0
186,0.0,31.0,0.0,0.0,0.0,17.0
187,0.0,0.0,0.0,0.0,0.0,2.0
188,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,12.0
190,0.0,0.0,0.0,0.0,0.0,17.0
191,0.0,0.0,0.0,0.0,0.0,17.0
192,0.0,0.0,0.0,0.0,0.0,17.0
193,0.0,0.0,0.0,19.0,0.0,17.0
194,0.0,0.0,0.0,0.0,0.0,17.0
195,0.0,0.0,0.0,0.0,0.0,17.0
196,0.0,0.0,0.0,0.0,0.0,17.0
197,0.0,0.0,0.0,0.0,0.0,17.0
198,0.0,0.0,0.0,0.0,0.0,17.0
199,0.0,0.0,0.0,12.0,0.0,2.0
200,0.0,0.0,0.0,0.0,0.0,17.0
201,0.0,23.0,0.0,0.0,0.0,17.0
202,0.0,2.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,17.0
204,0.0,0.0,0.0,0.0,0.0,17.0
205,0.0,0.0,0.0,0.0,0.0,2.0
206,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,31.0,0.0,12.0
208,0.0,29.0,0.0,0.0,0.0,6.0
209,0.0,4.0,0.0,0.0,0.0,12.0
210,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,17.0
213,0.0,0.0,0.0,31.0,0.0,17.0
214,0.0,0.0,0.0,7.0,0.0,20.0
215,0.0,0.0,0.0,0.0,0.0,4.0
216,0.0,22.0,0.0,0.0,0.0,17.0
217,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,21.0
222,0.0,0.0,0.0,0.0,0.0,4.0
223,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,3.0,0.0,17.0
225,0.0,0.0,0.0,0.0,0.0,17.0
226,0.0,9.0,0.0,0.0,0.0,10.0
227,0.0,0.0,0.0,0.0,0.0,17.0
228,0.0,0.0,0.0,0.0,0.0,17.0
229,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,17.0
231,0.0,0.0,0.0,0.0,0.0,17.0
232,0.0,0.0,0.0,0.0,0.0,17.0
233,0.0,0.0,0.0,0.0,0.0,17.0
234,0.0,17.0,0.0,0.0,0.0,17.0
235,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,17.0
238,0.0,0.0,0.0,0.0,0.0,17.0
239,0.0,0.0,0.0,0.0,0.0,17.0
240,0.0,0.0,0.0,0.0,0.0,17.0
241,0.0,0.0,0.0,0.0,0.0,17.0
242,0.0,9.0,0.0,29.0,0.0,17.0
243,0.0,0.0,0.0,0.0,0.0,17.0
244,0.0,0.0,0.0,0.0,0.0,17.0
245,0.0,0.0,0.0,0.0,0.0,17.0
246,0.0,28.0,0.0,0.0,0.0,22.0
247,0.0,19.0,0.0,0.0,0.0,17.0
248,0.0,0.0,0.0,0.0,0.0,17.0
249,0.0,0.0,0.0,0.0,0.0,17.0
250,0.0,0.0,0.0,0.0,0.0,17.0
251,0.0,0.0,0.0,0.0,0.0,17.0
252,0.0,0.0,0.0,2.0,0.0,17.0
253,0.0,0.0,0.0,0.0,0.0,17.0
254,0.0,0.0,0.0,0.0,0.0,17.0
255,0.0,0.0,0.0,0.0,0.0,25.0
256,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,17.0,0.0,8.0
258,0.0,0.0,0.0,17.0,0.0,0.0
259,0.0,0.0,0.0,20.0,0.0,12.0
260,0.0,0.0,0.0,17.0,0.0,17.0
261,0.0,0.0,0.0,2.0,0.0,4.0
262,0.0,0.0,0.0,17.0,0.0,17.0
263,0.0,0.0,0.0,0.0,0.0,14.0
264,0.0,0.0,0.0,2.0,0.0,17.0
265,0.0,0.0,0.0,0.0,0.0,17.0
266,0.0,0.0,0.0,4.0,0.0,17.0
267,0.0,0.0,0.0,10.0,0.0,17.0
268,0.0,0.0,0.0,0.0,0.0,17.0
269,0.0,0.0,0.0,17.0,0.0,14.0
270,0.0,7.0,0.0,6.0,0.0,17.0
271,0.0,0.0,0.0,17.0,0.0,0.0
272,0.0,0.0,0.0,17.0,0.0,10.0
273,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,4.0,0.0,9.0,0.0,14.0
276,0.0,31.0,0.0,10.0,0.0,17.0
277,0.0,0.0,0.0,12.0,0.0,16.0
278,0.0,31.0,0.0,4.0,0.0,6.0
279,0.0,8.0,0.0,0.0,0.0,17.0
280,0.0,31.0,0.0,11.0,0.0,17.0
281,0.0,31.0,0.0,9.0,0.0,17.0
282,0.0,31.0,0.0,17.0,0.0,3.0
283,0.0,31.0,0.0,17.0,0.0,17.0
284,0.0,4.0,0.0,17.0,0.0,17.0
285,0.0,31.0,0.0,0.0,0.0,17.0
286,0.0,31.0,0.0,0.0,0.0,17.0
287,0.0,31.0,0.0,16.0,0.0,10.0
288,0.0,31.0,0.0,4.0,0.0,17.0
289,0.0,31.0,0.0,17.0,0.0,17.0
290,0.0,22.0,0.0,10.0,0.0,17.0
291,0.0,0.0,0.0,6.0,0.0,17.0
292,0.0,0.0,0.0,2.0,0.0,0.0
293,0.0,0.0,0.0,17.0,0.0,17.0
294,0.0,0.0,0.0,17.0,0.0,17.0
295,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,19.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,17.0,0.0,0.0
300,0.0,0.0,0.0,6.0,0.0,0.0
301,0.0,0.0,0.0,6.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,29.0,0.0,0.0
304,0.0,12.0,0.0,17.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,10.0,0.0,0.0
307,0.0,0.0,0.0,8.0,0.0,0.0
308,0.0,0.0,0.0,6.0,0.0,0.0
309,0.0,0.0,0.0,14.0,0.0,0.0
310,0.0,0.0,0.0,1.0,0.0,0.0
311,0.0,0.0,0.0,1.0,0.0,0.0
312,0.0,31.0,0.0,1.0,0.0,0.0
313,0.0,0.0,0.0,1.0,0.0,0.0
314,0.0,0.0,0.0,1.0,0.0,0.0
315,0.0,0.0,0.0,1.0,0.0,0.0
316,0.0,0.0,0.0,1.0,0.0,0.0
317,0.0,0.0,0.0,1.0,0.0,0.0
318,0.0,31.0,0.0,1.0,0.0,0.0
319,0.0,7.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,12.0,0.0,0.0
321,0.0,0.0,0.0,2.0,0.0,0.0
322,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,12.0,0.0,0.0
324,0.0,0.0,0.0,17.0,0.0,0.0
325,0.0,0.0,0.0,1.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,17.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,3.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,17.0,0.0,0.0
331,0.0,0.0,0.0,17.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,17.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,17.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,7.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0
339,2.0,0.0,2.0,12.0,2.0,0.0
340,2.0,0.0,2.0,17.0,2.0,0.0
341,2.0,0.0,2.0,14.0,2.0,0.0
342,2.0,0.0,2.0,0.0,2.0,0.0
343,2.0,0.0,2.0,3.0,2.0,0.0
344,2.0,0.0,2.0,17.0,2.0,0.0
345,2.0,0.0,2.0,0.0,2.0,0.0
346,2.0,0.0,2.0,2.0,2.0,0.0
347,2.0,29.0,2.0,17.0,2.0,0.0
348,2.0,0.0,2.0,25.0,2.0,0.0
349,2.0,0.0,2.0,17.0,2.0,0.0
350,2.0,0.0,2.0,0.0,2.0,0.0
351,2.0,0.0,2.0,17.0,2.0,0.0
352,2.0,0.0,2.0,4.0,2.0,0.0
353,2.0,0.0,2.0,2.0,2.0,0.0
354,0.0,0.0,0.0,19.0,0.0,0.0
355,2.0,0.0,2.0,0.0,2.0,0.0
356,2.0,0.0,2.0,22.0,2.0,0.0
357,2.0,2.0,2.0,4.0,2.0,0.0
358,2.0,0.0,2.0,2.0,2.0,0.0
359,2.0,0.0,2.0,17.0,2.0,0.0
360,2.0,0.0,2.0,17.0,2.0,0.0
361,2.0,0.0,2.0,0.0,2.0,0.0
362,2.0,17.0,2.0,17.0,2.0,0.0
363,2.0,17.0,2.0,4.0,2.0,0.0
364,2.0,20.0,2.0,0.0,2.0,0.0
365,2.0,17.0,2.0,0.0,2.0,0.0
366,0.0,2.0,0.0,6.0,0.0,0.0
367,2.0,17.0,2.0,20.0,2.0,0.0
368,0.0,0.0,0.0,17.0,0.0,0.0
369,2.0,2.0,2.0,8.0,2.0,0.0
370,2.0,0.0,2.0,23.0,2.0,0.0
371,2.0,4.0,2.0,10.0,2.0,0.0
372,2.0,10.0,2.0,0.0,2.0,0.0
373,2.0,0.0,2.0,0.0,2.0,0.0
374,2.0,17.0,2.0,21.0,2.0,0.0
375,2.0,6.0,2.0,2.0,2.0,0.0
376,2.0,17.0,2.0,17.0,2.0,0.0
377,2.0,17.0,2.0,2.0,2.0,0.0
378,2.0,0.0,2.0,17.0,2.0,0.0
379,2.0,0.0,2.0,17.0,2.0,0.0
380,2.0,9.0,2.0,28.0,2.0,0.0
381,2.0,10.0,2.0,14.0,2.0,0.0
382,2.0,12.0,2.0,17.0,2.0,0.0
383,2.0,4.0,2.0,0.0,2.0,0.0
384,2.0,0.0,2.0,1.0,2.0,0.0
385,2.0,11.0,2.0,0.0,2.0,0.0
386,2.0,9.0,2.0,16.0,2.0,0.0
387,0.0,17.0,0.0,6.0,0.0,0.0
388,2.0,17.0,2.0,17.0,2.0,0.0
389,2.0,17.0,2.0,17.0,2.0,0.0
390,2.0,0.0,2.0,10.0,2.0,0.0
391,2.0,0.0,2.0,0.0,2.0,0.0
392,2.0,16.0,2.0,0.0,2.0,0.0
393,2.0,4.0,2.0,14.0,2.0,0.0
394,2.0,17.0,2.0,0.0,2.0,0.0
395,2.0,10.0,2.0,14.0,2.0,0.0
396,2.0,6.0,2.0,0.0,2.0,0.0
397,2.0,2.0,2.0,14.0,2.0,0.0
398,0.0,17.0,0.0,14.0,0.0,0.0
399,2.0,17.0,2.0,14.0,2.0,0.0
400,2.0,0.0,2.0,14.0,2.0,0.0
401,2.0,0.0,2.0,14.0,2.0,0.0
402,2.0,0.0,2.0,2.0,2.0,0.0
403,2.0,0.0,2.0,14.0,2.0,0.0
404,2.0,17.0,2.0,14.0,2.0,0.0
405,2.0,6.0,2.0,14.0,2.0,0.0
406,2.0,6.0,2.0,14.0,2.0,0.0
407,2.0,0.0,2.0,0.0,2.0,0.0
408,2.0,29.0,2.0,0.0,2.0,0.0
409,2.0,17.0,2.0,17.0,2.0,0.0
410,2.0,0.0,2.0,17.0,2.0,0.0
411,2.0,10.0,2.0,17.0,2.0,0.0
412,2.0,8.0,2.0,0.0,2.0,0.0
413,2.0,6.0,2.0,17.0,2.0,0.0
414,2.0,14.0,2.0,17.0,2.0,0.0
415,2.0,1.0,2.0,4.0,2.0,0.0
416,2.0,1.0,2.0,17.0,2.0,0.0
417,2.0,1.0,2.0,17.0,2.0,0.0
418,2.0,1.0,2.0,17.0,2.0,0.0
419,2.0,1.0,2.0,17.0,2.0,0.0
420,0.0,1.0,0.0,17.0,0.0,0.0
421,2.0,1.0,2.0,17.0,2.0,0.0
422,2.0,1.0,2.0,17.0,2.0,0.0
423,2.0,1.0,2.0,17.0,2.0,0.0
424,2.0,0.0,2.0,17.0,2.0,0.0
425,2.0,12.0,2.0,17.0,2.0,0.0
426,2.0,2.0,2.0,17.0,2.0,0.0
427,2.0,0.0,2.0,17.0,2.0,2.0
428,2.0,12.0,2.0,17.0,2.0,0.0
429,2.0,17.0,2.0,8.0,2.0,0.0
430,2.0,1.0,2.0,0.0,2.0,0.0
431,2.0,0.0,2.0,17.0,2.0,0.0
432,2.0,17.0,2.0,0.0,2.0,0.0
433,2.0,0.0,2.0,17.0,2.0,0.0
434,2.0,0.0,2.0,17.0,2.0,0.0
435,2.0,17.0,2.0,17.0,2.0,0.0
436,2.0,17.0,2.0,17.0,2.0,0.0
437,2.0,0.0,2.0,17.0,2.0,0.0
438,2.0,17.0,2.0,17.0,2.0,0.0
439,2.0,0.0,2.0,17.0,2.0,0.0
440,2.0,17.0,2.0,17.0,2.0,0.0
441,2.0,0.0,2.0,17.0,2.0,0.0
442,2.0,7.0,2.0,17.0,2.0,0.0
443,2.0,0.0,2.0,17.0,2.0,0.0
444,2.0,12.0,2.0,17.0,2.0,0.0
445,2.0,17.0,2.0,17.0,2.0,0.0
446,2.0,14.0,2.0,6.0,2.0,0.0
447,2.0,0.0,2.0,17.0,2.0,0.0
448,2.0,3.0,2.0,17.0,2.0,0.0
449,2.0,17.0,2.0,17.0,2.0,0.0
450,2.0,0.0,2.0,17.0,2.0,0.0
451,2.0,2.0,2.0,17.0,2.0,0.0
452,2.0,17.0,2.0,17.0,2.0,0.0
453,2.0,25.0,2.0,17.0,2.0,0.0
454,2.0,17.0,2.0,17.0,2.0,0.0
455,2.0,0.0,2.0,17.0,2.0,0.0
456,2.0,17.0,2.0,17.0,2.0,0.0
457,2.0,4.0,2.0,10.0,2.0,0.0
458,2.0,2.0,2.0,17.0,2.0,0.0
459,2.0,19.0,2.0,17.0,2.0,0.0
460,2.0,0.0,2.0,17.0,2.0,0.0
461,2.0,22.0,2.0,17.0,2.0,0.0
462,2.0,4.0,2.0,17.0,2.0,0.0
463,2.0,2.0,2.0,17.0,2.0,0.0
464,2.0,17.0,2.0,17.0,2.0,0.0
465,2.0,17.0,2.0,17.0,2.0,0.0
466,2.0,0.0,2.0,0.0,2.0,0.0
467,2.0,17.0,2.0,17.0,2.0,0.0
468,0.0,4.0,0.0,17.0,0.0,0.0
469,2.0,0.0,2.0,17.0,2.0,0.0
470,2.0,0.0,2.0,17.0,2.0,0.0
471,2.0,6.0,2.0,0.0,2.0,0.0
472,2.0,20.0,2.0,14.0,2.0,0.0
473,2.0,17.0,2.0,14.0,2.0,0.0
474,2.0,8.0,2.0,14.0,2.0,0.0
475,2.0,23.0,2.0,14.0,2.0,0.0
476,2.0,10.0,2.0,14.0,2.0,0.0
477,2.0,0.0,2.0,14.0,2.0,0.0
478,2.0,0.0,2.0,14.0,2.0,0.0
479,2.0,21.0,2.0,14.0,2.0,0.0
480,2.0,2.0,2.0,14.0,2.0,0.0
481,2.0,17.0,2.0,14.0,2.0,0.0
482,2.0,2.0,2.0,14.0,2.0,0.0
483,2.0,17.0,2.0,14.0,2.0,0.0
484,2.0,17.0,2.0,22.0,2.0,0.0
485,2.0,28.0,2.0,14.0,2.0,0.0
486,2.0,14.0,2.0,14.0,2.0,0.0
487,2.0,17.0,2.0,0.0,2.0,0.0
488,2.0,0.0,2.0,17.0,2.0,0.0
489,2.0,1.0,2.0,17.0,2.0,0.0
490,0.0,0.0,0.0,17.0,0.0,0.0
491,2.0,16.0,2.0,14.0,2.0,0.0
492,2.0,6.0,2.0,10.0,2.0,0.0
493,2.0,17.0,2.0,17.0,2.0,0.0
494,2.0,17.0,2.0,2.0,2.0,0.0
495,2.0,10.0,2.0,27.0,2.0,0.0
496,2.0,0.0,2.0,0.0,2.0,0.0
497,2.0,0.0,2.0,17.0,2.0,0.0
498,2.0,14.0,2.0,2.0,2.0,0.0
499,2.0,0.0,2.0,0.0,2.0,0.0
500,2.0,14.0,2.0,12.0,2.0,0.0
501,2.0,0.0,2.0,17.0,2.0,0.0
502,2.0,14.0,2.0,17.0,2.0,0.0
503,2.0,14.0,2.0,17.0,2.0,0.0
504,2.0,14.0,2.0,17.0,2.0,0.0
505,2.0,14.0,2.0,17.0,2.0,0.0
506,2.0,14.0,2.0,17.0,2.0,0.0
507,2.0,2.0,2.0,17.0,2.0,0.0
508,2.0,14.0,2.0,17.0,2.0,0.0
509,2.0,14.0,2.0,17.0,2.0,0.0
510,2.0,14.0,2.0,2.0,2.0,0.0
511,2.0,14.0,2.0,17.0,2.0,0.0
512,2.0,0.0,2.0,17.0,2.0,0.0
513,2.0,0.0,2.0,0.0,2.0,0.0
514,2.0,17.0,2.0,17.0,2.0,0.0
515,2.0,17.0,2.0,17.0,2.0,0.0
516,2.0,17.0,2.0,2.0,2.0,0.0
517,2.0,0.0,2.0,0.0,2.0,0.0
518,2.0,17.0,2.0,12.0,2.0,0.0
519,2.0,17.0,2.0,6.0,2.0,0.0
520,2.0,4.0,2.0,12.0,2.0,0.0
521,2.0,17.0,2.0,0.0,2.0,0.0
522,2.0,17.0,2.0,0.0,2.0,0.0
523,2.0,17.0,2.0,17.0,2.0,0.0
524,2.0,17.0,2.0,17.0,2.0,0.0
525,2.0,17.0,2.0,20.0,2.0,0.0
526,2.0,17.0,2.0,4.0,2.0,0.0
527,2.0,17.0,2.0,17.0,2.0,0.0
528,2.0,17.0,2.0,0.0,2.0,0.0
529,0.0,17.0,0.0,0.0,0.0,0.0
530,2.0,17.0,2.0,0.0,2.0,0.0
531,2.0,17.0,2.0,0.0,2.0,0.0
532,2.0,17.0,2.0,21.0,2.0,0.0
533,2.0,17.0,2.0,4.0,2.0,0.0
534,0.0,8.0,0.0,0.0,0.0,0.0
535,2.0,0.0,2.0,17.0,2.0,0.0
536,2.0,17.0,2.0,17.0,2.0,0.0
